"link","alpha","name","name1","name3","url","name_full","show"
"labor","F","労働・雇用","産業別就業者","就業者数（漁業）（女）（‐2005）","F231702","就業者数（漁業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（鉱業）（‐2005）","F2318","就業者数（鉱業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（鉱業）（男）（‐2005）","F231801","就業者数（鉱業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（鉱業）（女）（‐2005）","F231802","就業者数（鉱業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（建設業）（‐2005）","F2319","就業者数（建設業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（建設業）（男）（‐2005）","F231901","就業者数（建設業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（建設業）（女）（‐2005）","F231902","就業者数（建設業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（製造業）（‐2005）","F2320","就業者数（製造業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（製造業）（男）（‐2005）","F232001","就業者数（製造業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（製造業）（女）（‐2005）","F232002","就業者数（製造業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（電気・ガス・熱供給・水道業）（‐2005）","F2321","就業者数（電気・ガス・熱供給・水道業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（電気・ガス・熱供給・水道業）（男）（‐2005）","F232101","就業者数（電気・ガス・熱供給・水道業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（電気・ガス・熱供給・水道業）（女）（‐2005）","F232102","就業者数（電気・ガス・熱供給・水道業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（情報通信業）（‐2005）","F2322","就業者数（情報通信業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（情報通信業）（男）（‐2005）","F232201","就業者数（情報通信業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（情報通信業）（女）（‐2005）","F232202","就業者数（情報通信業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（運輸業）（‐2005）","F2323","就業者数（運輸業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（運輸業）（男）（‐2005）","F232301","就業者数（運輸業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（運輸業）（女）（‐2005）","F232302","就業者数（運輸業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（卸売・小売業）（‐2005）","F2324","就業者数（卸売・小売業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（卸売・小売業）（男）（‐2005）","F232401","就業者数（卸売・小売業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（卸売・小売業）（女）（‐2005）","F232402","就業者数（卸売・小売業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（金融・保険業）（‐2005）","F2325","就業者数（金融・保険業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（金融・保険業）（男）（‐2005）","F232501","就業者数（金融・保険業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（金融・保険業）（女）（‐2005）","F232502","就業者数（金融・保険業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（不動産業）（‐2005）","F2326","就業者数（不動産業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（不動産業）（男）（‐2005）","F232601","就業者数（不動産業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（不動産業）（女）（‐2005）","F232602","就業者数（不動産業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（飲食店，宿泊業）（‐2005）","F2327","就業者数（飲食店，宿泊業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（飲食店，宿泊業）（男）（‐2005）","F232701","就業者数（飲食店，宿泊業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（飲食店，宿泊業）（女）（‐2005）","F232702","就業者数（飲食店，宿泊業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（医療，福祉）（‐2005）","F2328","就業者数（医療，福祉）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（医療，福祉）（男）（‐2005）","F232801","就業者数（医療，福祉）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（医療，福祉）（女）（‐2005）","F232802","就業者数（医療，福祉）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（教育，学習支援業）（‐2005）","F2329","就業者数（教育，学習支援業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（教育，学習支援業）（男）（‐2005）","F232901","就業者数（教育，学習支援業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（教育，学習支援業）（女）（‐2005）","F232902","就業者数（教育，学習支援業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス事業）（‐2005）","F2330","就業者数（サービス事業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス事業）（男）（‐2005）","F233001","就業者数（サービス事業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス事業）（女）（‐2005）","F233002","就業者数（サービス事業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス業（他に分類されない））（‐2005）","F2331","就業者数（サービス業（他に分類されない））（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス業（他に分類されない））（男）（‐2005）","F233101","就業者数（サービス業（他に分類されない））（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス業（他に分類されない））（女）（‐2005）","F233102","就業者数（サービス業（他に分類されない））（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（公務（他に分類されない））（‐2005）","F2332","就業者数（公務（他に分類されない））（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（公務（他に分類されない））（男）（‐2005）","F233201","就業者数（公務（他に分類されない））（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（公務（他に分類されない））（女）（‐2005）","F233202","就業者数（公務（他に分類されない））（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（分類不能の産業）（‐2005）","F2333","就業者数（分類不能の産業）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（分類不能の産業）（男）（‐2005）","F233301","就業者数（分類不能の産業）（男）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（分類不能の産業）（女）（‐2005）","F233302","就業者数（分類不能の産業）（女）（‐2005）","F"
"labor","F","労働・雇用","産業別就業者","就業者数（農業，林業）","F2334","就業者数（農業，林業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（漁業）","F2335","就業者数（漁業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（鉱業，採石業，砂利採取業）","F2336","就業者数（鉱業，採石業，砂利採取業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（建設業）","F2337","就業者数（建設業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（製造業）","F2338","就業者数（製造業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（電気・ガス・熱供給・水道業）","F2339","就業者数（電気・ガス・熱供給・水道業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（情報通信業）","F2340","就業者数（情報通信業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（運輸業，郵便業）","F2341","就業者数（運輸業，郵便業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（卸売業，小売業）","F2342","就業者数（卸売業，小売業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（金融業，保険業）","F2343","就業者数（金融業，保険業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（不動産業，物品賃貸業）","F2344","就業者数（不動産業，物品賃貸業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（学術研究，専門・技術サービス業）","F2345","就業者数（学術研究，専門・技術サービス業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（宿泊業，飲食サービス業）","F2346","就業者数（宿泊業，飲食サービス業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（生活関連サービス業，娯楽業）","F2347","就業者数（生活関連サービス業，娯楽業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（教育，学習支援業）","F2348","就業者数（教育，学習支援業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（医療，福祉）","F2349","就業者数（医療，福祉）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（複合サービス事業）","F2350","就業者数（複合サービス事業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（サービス業（他に分類されないもの））","F2351","就業者数（サービス業（他に分類されないもの））（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（公務（他に分類されるものを除く））","F2352","就業者数（公務（他に分類されるものを除く））（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","就業者数（分類不能の産業）","F2353","就業者数（分類不能の産業）（2010‐）","T"
"labor","F","労働・雇用","産業別就業者","第1次産業就業者比率","F01201","第1次産業就業者比率","T"
"labor","F","労働・雇用","産業別就業者","第2次産業就業者比率","F01202","第2次産業就業者比率","T"
"labor","F","労働・雇用","産業別就業者","第3次産業就業者比率","F01203","第3次産業就業者比率","T"
"labor","F","労働・雇用","雇用","雇用者数","F2401","雇用者数（国勢調査結果）","T"
"labor","F","労働・雇用","雇用","雇用者数（男）（国勢調査結果）（‐2005）","F240101","雇用者数（男）（国勢調査結果）（‐2005）","F"
"labor","F","労働・雇用","雇用","雇用者数（女）（国勢調査結果）（‐2005）","F240102","雇用者数（女）（国勢調査結果）（‐2005）","F"
"labor","F","労働・雇用","雇用","役員数","F2402","役員数","T"
"labor","F","労働・雇用","雇用","役員数（男）","F240201","役員数（男）","F"
"labor","F","労働・雇用","雇用","役員数（女）","F240202","役員数（女）","F"
"labor","F","労働・雇用","雇用","雇人のある業主数","F2403","雇人のある業主数","T"
"labor","F","労働・雇用","雇用","雇人のある業主数（男）","F240301","雇人のある業主数（男）","F"
"labor","F","労働・雇用","雇用","雇人のある業主数（女）","F240302","雇人のある業主数（女）","F"
"labor","F","労働・雇用","雇用","雇人のない業主数","F2404","雇人のない業主数","T"
"labor","F","労働・雇用","雇用","雇人のない業主数（男）","F240401","雇人のない業主数（男）","F"
"labor","F","労働・雇用","雇用","雇人のない業主数（女）","F240402","雇人のない業主数（女）","F"
"labor","F","労働・雇用","雇用","家族従業者数","F2405","家族従業者数（国勢調査結果）","T"
"labor","F","労働・雇用","雇用","家族従業者数（男）","F240501","家族従業者数（男）","F"
"labor","F","労働・雇用","雇用","家族従業者数（女）","F240502","家族従業者数（女）","F"
"labor","F","労働・雇用","雇用","自営業主及び家族従業者数","F2406","自営業主及び家族従業者数","T"
"labor","F","労働・雇用","雇用","自営業主及び家族従業者数（男）","F240601","自営業主及び家族従業者数（男）","F"
"labor","F","労働・雇用","雇用","自営業主及び家族従業者数（女）","F240602","自営業主及び家族従業者数（女）","F"
"labor","F","労働・雇用","雇用","雇用者数（常雇）","F2407","雇用者数（常雇）","F"
"labor","F","労働・雇用","雇用","雇用者数（常雇）（男）","F240701","雇用者数（常雇）（男）","F"
"labor","F","労働・雇用","雇用","雇用者数（常雇）（女）","F240702","雇用者数（常雇）（女）","F"
"labor","F","労働・雇用","雇用","雇用者数（臨時雇）","F2408","雇用者数（臨時雇）","F"
"labor","F","労働・雇用","雇用","雇用者数（臨時雇）（男）","F240801","雇用者数（臨時雇）（男）","F"
"labor","F","労働・雇用","雇用","雇用者数（臨時雇）（女）","F240802","雇用者数（臨時雇）（女）","F"
"labor","F","労働・雇用","雇用","雇用者数（正規の職員・従業員）","F2409","雇用者数（正規の職員・従業員）","T"
"labor","F","労働・雇用","雇用","雇用者数（労働者派遣事業所の派遣社員）","F2410","雇用者数（労働者派遣事業所の派遣社員）","T"
"labor","F","労働・雇用","雇用","雇用者数（パート・アルバイト・その他）","F2411","雇用者数（パート・アルバイト・その他）","T"
"labor","F","労働・雇用","雇用","雇用者数（就業構造基本調査）","F2501","雇用者数（就業構造基本調査）","F"
"labor","F","労働・雇用","雇用","雇用者数（男）（就業構造基本調査）","F250101","雇用者数（男）（就業構造基本調査）","F"
"labor","F","労働・雇用","雇用","雇用者数（女）（就業構造基本調査）","F250102","雇用者数（女）（就業構造基本調査）","F"
"labor","F","労働・雇用","雇用","自営業主数","F2502","自営業主数","T"
"labor","F","労働・雇用","雇用","自営業主数（男）","F250201","自営業主数（男）","F"
"labor","F","労働・雇用","雇用","自営業主数（女）","F250202","自営業主数（女）","F"
"labor","F","労働・雇用","雇用","家族従業者数（就業構造基本調査結果）","F2503","家族従業者数（就業構造基本調査結果）","F"
"labor","F","労働・雇用","雇用","専門的・技術的職業従事者数（‐2005）","F2601","専門的・技術的職業従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","専門的・技術的職業従事者数（男）（‐2005）","F260101","専門的・技術的職業従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","専門的・技術的職業従事者数（女）（‐2005）","F260102","専門的・技術的職業従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","管理的職業従事者数（‐2005）","F2602","管理的職業従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","管理的職業従事者数（男）（‐2005）","F260201","管理的職業従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","管理的職業従事者数（女）（‐2005）","F260202","管理的職業従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","事務従事者数（‐2005）","F2603","事務従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","事務従事者数（男）（‐2005）","F260301","事務従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","事務従事者数（女）（‐2005）","F260302","事務従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","販売従事者数（‐2005）","F2604","販売従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","販売従事者数（男）（‐2005）","F260401","販売従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","販売従事者数（女）（‐2005）","F260402","販売従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","農林漁業作業者数（‐2005）","F2605","農林漁業作業者数（‐2005）","F"
"labor","F","労働・雇用","雇用","農林漁業作業者数（男）（‐2005）","F260501","農林漁業作業者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","農林漁業作業者数（女）（‐2005）","F260502","農林漁業作業者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","運輸・通信従事者数（‐2005）","F2607","運輸・通信従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","運輸・通信従事者数（男）（‐2005）","F260701","運輸・通信従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","運輸・通信従事者数（女）（‐2005）","F260702","運輸・通信従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","保安職業従事者数（‐2005）","F2609","保安職業従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","保安職業従事者数（男）（‐2005）","F260901","保安職業従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","保安職業従事者数（女）（‐2005）","F260902","保安職業従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","サービス職業従事者数（‐2005）","F2610","サービス職業従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","サービス職業従事者数（男）（‐2005）","F261001","サービス職業従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","サービス職業従事者数（女）（‐2005）","F261002","サービス職業従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","分類不能の職業従事者数（‐2005）","F2611","分類不能の職業従事者数（‐2005）","F"
"labor","F","労働・雇用","雇用","分類不能の職業従事者数（男）（‐2005）","F261101","分類不能の職業従事者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","分類不能の職業従事者数（女）（‐2005）","F261102","分類不能の職業従事者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","生産工程・労務作業者数（‐2005）","F2612","生産工程・労務作業者数（‐2005）","F"
"labor","F","労働・雇用","雇用","生産工程・労務作業者数（男）（‐2005）","F261201","生産工程・労務作業者数（男）（‐2005）","F"
"labor","F","労働・雇用","雇用","生産工程・労務作業者数（女）（‐2005）","F261202","生産工程・労務作業者数（女）（‐2005）","F"
"labor","F","労働・雇用","雇用","管理的職業従事者数","F2613","管理的職業従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","専門的・技術的職業従事者数","F2614","専門的・技術的職業従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","事務従事者数","F2615","事務従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","販売従事者数","F2616","販売従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","サービス職業従事者数","F2617","サービス職業従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","保安職業従事者数","F2618","保安職業従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","農林漁業従事者数","F2619","農林漁業従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","生産工程従事者数","F2620","生産工程従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","輸送・機械運転従事者数","F2621","輸送・機械運転従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","建設・採掘従事者数","F2622","建設・採掘従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","運搬・清掃・包装等従事者数","F2623","運搬・清掃・包装等従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","分類不能の職業従事者数","F2624","分類不能の職業従事者数（2010‐）","T"
"labor","F","労働・雇用","雇用","雇用者比率","F02301","雇用者比率","T"
"labor","F","労働・雇用","就業場所","自市区町村で従業している就業者数","F2701","自市区町村で従業している就業者数","T"
"labor","F","労働・雇用","就業場所","自市区町村で従業している就業者数（男）","F270101","自市区町村で従業している就業者数（男）","F"
"labor","F","労働・雇用","就業場所","自市区町村で従業している就業者数（女）","F270102","自市区町村で従業している就業者数（女）","F"
"labor","F","労働・雇用","就業場所","県内他市区町村で従業している就業者数","F2702","県内他市区町村で従業している就業者数","T"
"labor","F","労働・雇用","就業場所","県内他市区町村で従業している就業者数（男）","F270201","県内他市区町村で従業している就業者数（男）","F"
"labor","F","労働・雇用","就業場所","県内他市区町村で従業している就業者数（女）","F270202","県内他市区町村で従業している就業者数（女）","F"
"labor","F","労働・雇用","就業場所","他県で従業している就業者数","F2703","他県で従業している就業者数","T"
"labor","F","労働・雇用","就業場所","他県で従業している就業者数（男）","F270301","他県で従業している就業者数（男）","F"
"labor","F","労働・雇用","就業場所","他県で従業している就業者数（女）","F270302","他県で従業している就業者数（女）","F"
"labor","F","労働・雇用","就業場所","県内就業者数","F2704","県内就業者数","T"
"labor","F","労働・雇用","就業場所","県内就業者数（男）","F270401","県内就業者数（男）","F"
"labor","F","労働・雇用","就業場所","県内就業者数（女）","F270402","県内就業者数（女）","F"
"labor","F","労働・雇用","就業場所","他市区町村への通勤者数","F2705","他市区町村への通勤者数","T"
"labor","F","労働・雇用","就業場所","他市区町村への通勤者数（男）","F270501","他市区町村への通勤者数（男）","F"
"labor","F","労働・雇用","就業場所","他市区町村への通勤者数（女）","F270502","他市区町村への通勤者数（女）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数","F2801","従業地による就業者数","T"
"labor","F","労働・雇用","就業場所","従業地による就業者数（農業）（‐2005）","F280115","従業地による就業者数（農業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（林業）（‐2005）","F280116","従業地による就業者数（林業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（漁業）（‐2005）","F280117","従業地による就業者数（漁業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（鉱業）（‐2005）","F280118","従業地による就業者数（鉱業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（建設業）（‐2005）","F280119","従業地による就業者数（建設業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（製造業）（‐2005）","F280120","従業地による就業者数（製造業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（電気・ガス・熱供給・水道業）（‐2005）","F280121","従業地による就業者数（電気・ガス・熱供給・水道業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（情報通信業）（‐2005）","F280122","従業地による就業者数（情報通信業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（運輸業）（‐2005）","F280123","従業地による就業者数（運輸業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（卸売・小売業）（‐2005）","F280124","従業地による就業者数（卸売・小売業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（金融・保険業）（‐2005）","F280125","従業地による就業者数（金融・保険業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（不動産業）（‐2005）","F280126","従業地による就業者数（不動産業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（飲食店，宿泊業）（‐2005）","F280127","従業地による就業者数（飲食店，宿泊業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（医療・福祉）（‐2005）","F280128","従業地による就業者数（医療・福祉）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（教育，学習支援業）（‐2005）","F280129","従業地による就業者数（教育，学習支援業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（複合サービス事業）（‐2005）","F280130","従業地による就業者数（複合サービス事業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（サービス業（他に分類されないもの））（‐2005）","F280131","従業地による就業者数（サービス業（他に分類されないもの））（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（公務（他に分類されないもの））（‐2005）","F280132","従業地による就業者数（公務（他に分類されないもの））（‐2005）","F"
"labor","F","労働・雇用","就業場所","従業地による就業者数（分類不能の産業）（‐2005）","F280133","従業地による就業者数（分類不能の産業）（‐2005）","F"
"labor","F","労働・雇用","就業場所","他県に常住している就業者数","F2802","他県に常住している就業者数","T"
"labor","F","労働・雇用","就業場所","他県に常住している就業者数（男）","F280201","他県に常住している就業者数（男）","F"
"labor","F","労働・雇用","就業場所","他県に常住している就業者数（女）","F280202","他県に常住している就業者数（女）","F"
"labor","F","労働・雇用","就業場所","他市区町村からの通勤者数","F2803","他市区町村からの通勤者数","T"
"labor","F","労働・雇用","就業場所","他市区町村からの通勤者数（男）","F280301","他市区町村からの通勤者数（男）","F"
"labor","F","労働・雇用","就業場所","他市区町村からの通勤者数（女）","F280302","他市区町村からの通勤者数（女）","F"
"labor","F","労働・雇用","就業場所","県内就業者比率","F02501","県内就業者比率","T"
"labor","F","労働・雇用","就業場所","出稼者比率（販売農家）","F0260101","出稼者比率（販売農家）","F"
"labor","F","労働・雇用","就業場所","他市区町村への通勤者比率","F02701","他市区町村への通勤者比率","T"
"labor","F","労働・雇用","就業場所","他市区町村からの通勤者比率","F02702","他市区町村からの通勤者比率","T"
"labor","F","労働・雇用","就業場所","就職率","F03101","就職率","T"
"labor","F","労働・雇用","就業場所","県外就職者比率（～2018）","F03102","県外就職者比率（～2018）","T"
"labor","F","労働・雇用","就業場所","県外就職者比率","F0310201","県外就職者比率","T"
"labor","F","労働・雇用","求人","新規求職申込件数","F3101","新規求職申込件数（一般）","T"
"labor","F","労働・雇用","求人","新規求職申込件数（一般）（男）","F310101","新規求職申込件数（一般）（男）","F"
"labor","F","労働・雇用","求人","新規求職申込件数（一般）（女）","F310102","新規求職申込件数（一般）（女）","F"
"labor","F","労働・雇用","求人","月間有効求職者数","F3102","月間有効求職者数（一般）（年度計）","T"
"labor","F","労働・雇用","求人","月間有効求職者数（一般）（男）","F310201","月間有効求職者数（一般）（男）","F"
"labor","F","労働・雇用","求人","月間有効求職者数（一般）（女）","F310202","月間有効求職者数（一般）（女）","F"
"labor","F","労働・雇用","求人","月間有効求人数","F3103","月間有効求人数（一般）（年度計）","T"
"labor","F","労働・雇用","求人","充足数","F3104","充足数（一般）","T"
"labor","F","労働・雇用","求人","就職件数","F3105","就職件数（一般）（年度計）","T"
"labor","F","労働・雇用","求人","就職件数（一般）（男）","F310501","就職件数（一般）（男）","F"
"labor","F","労働・雇用","求人","就職件数（一般）（女）","F310502","就職件数（一般）（女）","F"
"labor","F","労働・雇用","求人","県内就職件数","F3106","県内就職件数（一般）（年度計）","T"
"labor","F","労働・雇用","求人","他県への就職件数","F310603","他県への就職件数（一般）","T"
"labor","F","労働・雇用","求人","労働者数（一般）（～2019）","F3107","労働者数（一般）（～2019）","F"
"labor","F","労働・雇用","求人","労働者数","F3108","労働者数（一般）","F"
"labor","F","労働・雇用","求人","パートタイム新規求職申込件数（常用）","F3201","パートタイム新規求職申込件数（常用）","T"
"labor","F","労働・雇用","求人","パートタイム新規求職申込件数（臨時）","F3202","パートタイム新規求職申込件数（臨時）","T"
"labor","F","労働・雇用","求人","パートタイム月間有効求職者数（常用）（年度計）","F3211","パートタイム月間有効求職者数（常用）（年度計）","T"
"labor","F","労働・雇用","求人","パートタイム月間有効求職者数（臨時）（年度計）","F3212","パートタイム月間有効求職者数（臨時）（年度計）","T"
"labor","F","労働・雇用","求人","パートタイム就職件数（常用）","F3221","パートタイム就職件数（常用）","T"
"labor","F","労働・雇用","求人","パートタイム就職件数（臨時）","F3222","パートタイム就職件数（臨時）","T"
"labor","F","労働・雇用","求人","女性パートタイム労働者数（～2019）","F3230","女性パートタイム労働者数（～2019）","F"
"labor","F","労働・雇用","求人","男性パートタイム労働者数（～2019）","F3240","男性パートタイム労働者数（～2019）","F"
"labor","F","労働・雇用","求人","女性パートタイム労働者数","F3241","女性パートタイム労働者数","T"
"labor","F","労働・雇用","求人","男性パートタイム労働者数","F3242","男性パートタイム労働者数","T"
"labor","F","労働・雇用","求人","新規学卒者求職者数（中学）","F3301","新規学卒者求職者数（中学）","T"
"labor","F","労働・雇用","求人","新規学卒者求職者数（高校）","F3302","新規学卒者求職者数（高校）","T"
"labor","F","労働・雇用","求人","新規学卒者求人数（中学）","F3311","新規学卒者求人数（中学）","T"
"labor","F","労働・雇用","求人","新規学卒者求人数（高校）","F3312","新規学卒者求人数（高校）","T"
"labor","F","労働・雇用","求人","新規学卒者就職者数（中学）","F3321","新規学卒者就職者数（中学）","T"
"labor","F","労働・雇用","求人","新規学卒者就職者数（高校）","F3322","新規学卒者就職者数（高校）","T"
"labor","F","労働・雇用","求人","中高年齢者新規求職申込件数（45歳以上）","F340101","中高年齢者新規求職申込件数（45歳以上）","T"
"labor","F","労働・雇用","求人","中高年齢者新規求職申込件数（55歳以上）","F340102","中高年齢者新規求職申込件数（55歳以上）","T"
"labor","F","労働・雇用","求人","中高年齢者新規求職申込件数（65歳以上）","F340103","中高年齢者新規求職申込件数（65歳以上）","T"
"labor","F","労働・雇用","求人","中高年齢者有効求職者数（45歳以上）（月平均）","F340201","中高年齢者有効求職者数（45歳以上）（月平均）","T"
"labor","F","労働・雇用","求人","中高年齢者有効求職者数（55歳以上）（月平均）","F340202","中高年齢者有効求職者数（55歳以上）（月平均）","T"
"labor","F","労働・雇用","求人","中高年齢者有効求職者数（65歳以上）（月平均）","F340203","中高年齢者有効求職者数（65歳以上）（月平均）","T"
